PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
23.0,77.0,12.0,43.0,600.0,62.0,8.7,1014.1,1.4,0.0,NNE,0.0,Dongsi,2013-05-01 03:00:00
23.0,57.0,19.0,46.0,600.0,56.0,7.9,1014.1,1.5,0.0,N,0.0,Dongsi,2013-05-01 04:00:00
26.0,58.0,19.0,43.0,700.0,49.0,8.6,1014.2,1.7,0.0,N,0.0,Dongsi,2013-05-01 05:00:00
29.0,71.0,19.0,49.0,800.0,41.0,14.6,1014.4,1.8,0.0,E,0.8,Dongsi,2013-05-01 06:00:00
34.0,64.0,21.0,53.0,800.0,44.0,16.5,1014.3,1.4,0.0,ESE,0.9,Dongsi,2013-05-01 07:00:00
45.0,77.0,20.0,50.0,700.0,55.0,18.0,1013.9,1.0,0.0,NNW,1.5,Dongsi,2013-05-01 08:00:00
38.0,68.0,15.0,48.0,700.0,71.0,19.9,1013.4,0.3,0.0,WNW,2.1,Dongsi,2013-05-01 09:00:00
40.0,56.0,13.0,42.0,700.0,90.0,20.7,1012.6,-0.6,0.0,NNE,1.6,Dongsi,2013-05-01 10:00:00
40.0,53.0,12.0,36.0,600.0,100.0,22.1,1011.3,-1.9,0.0,NNW,1.7,Dongsi,2013-05-01 11:00:00
38.0,44.0,11.0,34.0,600.0,108.0,23.1,1010.1,-2.5,0.0,NNE,1.4,Dongsi,2013-05-01 12:00:00
44.0,55.0,10.0,29.0,600.0,122.0,24.0,1009.2,-2.6,0.0,SE,2.1,Dongsi,2013-05-01 13:00:00
42.0,58.0,10.0,24.0,500.0,139.0,24.0,1008.2,-1.8,0.0,SSW,2.0,Dongsi,2013-05-01 14:00:00
44.0,59.0,9.0,20.0,500.0,149.0,24.3,1007.7,-1.6,0.0,SSW,2.8,Dongsi,2013-05-01 15:00:00
40.0,82.0,10.0,19.0,500.0,160.0,23.3,1007.5,-0.3,0.0,SSW,3.0,Dongsi,2013-05-01 16:00:00
50.0,114.0,10.0,19.0,600.0,160.0,22.3,1007.4,0.7,0.0,SW,3.0,Dongsi,2013-05-01 17:00:00
54.0,113.0,12.0,22.0,700.0,156.0,20.9,1008.0,0.1,0.0,SW,2.6,Dongsi,2013-05-01 18:00:00
51.0,89.0,12.0,24.0,600.0,149.0,19.7,1008.4,-1.5,0.0,WSW,1.5,Dongsi,2013-05-01 19:00:00
50.0,84.0,14.0,31.0,700.0,128.0,18.4,1008.7,0.5,0.0,SW,1.7,Dongsi,2013-05-01 20:00:00
54.0,143.0,21.0,50.0,800.0,100.0,17.8,1009.0,1.3,0.0,SW,1.6,Dongsi,2013-05-01 21:00:00
66.0,149.0,30.0,53.0,800.0,94.0,18.0,1009.3,2.3,0.0,S,2.4,Dongsi,2013-05-01 22:00:00
81.0,172.0,29.0,63.0,900.0,79.0,17.1,1009.3,0.7,0.0,SSW,3.4,Dongsi,2013-05-01 23:00:00
81.0,172.0,29.0,63.0,900.0,76.0,16.9,1009.6,-0.4,0.0,SSW,2.4,Dongsi,2013-05-02 00:00:00
42.0,64.0,20.0,32.0,800.0,78.0,16.6,1009.2,-0.6,0.0,S,1.2,Dongsi,2013-05-02 01:00:00
44.0,57.0,21.0,36.0,800.0,68.0,16.3,1009.1,-0.9,0.0,SSE,1.4,Dongsi,2013-05-02 02:00:00
45.0,59.0,20.0,38.0,700.0,68.0,15.2,1009.7,-0.6,0.0,SE,1.2,Dongsi,2013-05-02 03:00:00
49.0,88.0,22.0,48.0,800.0,49.0,14.7,1009.2,1.6,0.0,S,1.3,Dongsi,2013-05-02 04:00:00
55.0,87.0,27.0,60.0,900.0,36.0,14.1,1009.8,3.8,0.0,SSE,2.2,Dongsi,2013-05-02 05:00:00
77.0,151.0,37.0,77.0,1399.0,24.0,14.3,1010.3,4.6,0.0,SE,0.8,Dongsi,2013-05-02 06:00:00
81.0,143.0,39.0,77.0,1500.0,24.0,16.1,1010.7,3.8,0.0,SW,0.7,Dongsi,2013-05-02 07:00:00
87.0,134.0,38.0,76.0,1500.0,28.0,17.6,1010.6,3.8,0.0,N,1.4,Dongsi,2013-05-02 08:00:00
89.0,113.0,43.0,70.0,1300.0,48.0,20.1,1010.1,2.4,0.0,ESE,1.3,Dongsi,2013-05-02 09:00:00
94.0,114.0,41.0,73.0,1300.0,63.0,21.4,1009.2,2.1,0.0,SE,3.3,Dongsi,2013-05-02 10:00:00
65.0,114.0,25.0,28.0,700.0,134.0,21.7,1008.5,2.9,0.0,SSE,2.2,Dongsi,2013-05-02 11:00:00
67.0,99.0,30.0,31.0,800.0,145.0,22.8,1007.7,3.8,0.0,SE,2.1,Dongsi,2013-05-02 12:00:00
92.0,123.0,36.0,33.0,1000.0,158.0,23.1,1006.8,3.1,0.0,SSW,1.5,Dongsi,2013-05-02 13:00:00
99.0,104.0,36.0,31.0,1200.0,169.0,23.6,1005.7,3.5,0.0,S,1.2,Dongsi,2013-05-02 14:00:00
103.0,117.0,38.0,31.0,1100.0,172.0,23.7,1005.0,3.6,0.0,E,3.7,Dongsi,2013-05-02 15:00:00
109.0,166.0,49.0,38.0,1200.0,166.0,23.5,1004.7,3.9,0.0,SE,2.6,Dongsi,2013-05-02 16:00:00
110.0,160.0,68.0,45.0,1200.0,158.0,22.0,1004.9,4.1,0.0,ESE,5.1,Dongsi,2013-05-02 17:00:00
101.0,161.0,69.0,52.0,1200.0,141.0,20.9,1005.2,3.1,0.0,ESE,4.3,Dongsi,2013-05-02 18:00:00
95.0,178.0,68.0,74.0,1200.0,99.0,19.8,1006.4,3.0,0.0,ESE,3.8,Dongsi,2013-05-02 19:00:00
88.0,178.0,60.0,76.0,1200.0,86.0,18.6,1007.4,4.4,0.0,ESE,3.6,Dongsi,2013-05-02 20:00:00
78.0,155.0,58.0,80.0,1100.0,66.0,17.6,1008.4,5.2,0.0,ESE,2.4,Dongsi,2013-05-02 21:00:00
88.0,177.0,52.0,84.0,1300.0,50.0,17.2,1008.8,3.8,0.0,ESE,3.1,Dongsi,2013-05-02 22:00:00
86.0,143.0,45.0,78.0,1200.0,50.0,16.6,1009.7,4.6,0.0,E,3.7,Dongsi,2013-05-02 23:00:00
68.0,143.0,35.0,50.0,700.0,79.0,16.1,1011.1,2.1,0.0,ESE,5.1,Dongsi,2013-05-03 00:00:00
58.0,68.0,42.0,41.0,1000.0,79.0,14.5,1012.3,5.6,0.0,ENE,4.8,Dongsi,2013-05-03 01:00:00
81.0,156.0,70.0,42.0,1899.0,84.0,12.6,1012.9,7.9,0.0,E,2.4,Dongsi,2013-05-03 02:00:00
59.0,109.0,30.0,24.0,1200.0,106.0,12.6,1012.6,7.7,0.1,ESE,1.3,Dongsi,2013-05-03 03:00:00
44.0,62.0,15.0,17.0,700.0,118.0,13.0,1013.2,7.0,0.0,N,1.9,Dongsi,2013-05-03 04:00:00
42.0,62.0,13.0,22.0,700.0,110.0,13.3,1013.6,6.4,0.0,N,0.8,Dongsi,2013-05-03 05:00:00
48.0,18.0,14.0,23.0,700.0,109.0,14.0,1013.9,6.4,0.0,NW,1.1,Dongsi,2013-05-03 06:00:00
35.0,37.0,13.0,33.0,700.0,100.0,16.3,1014.3,5.8,0.0,N,1.3,Dongsi,2013-05-03 07:00:00
37.0,39.0,14.0,33.0,700.0,105.0,17.4,1014.6,6.0,0.0,NNW,1.3,Dongsi,2013-05-03 08:00:00
45.0,39.0,15.0,30.0,700.0,115.0,18.5,1014.6,5.7,0.0,ESE,0.9,Dongsi,2013-05-03 09:00:00
49.0,91.0,15.0,33.0,800.0,113.0,19.7,1014.5,6.1,0.0,WNW,1.5,Dongsi,2013-05-03 10:00:00
48.0,51.0,16.0,32.0,800.0,122.0,19.9,1013.9,5.5,0.0,NE,2.0,Dongsi,2013-05-03 11:00:00
54.0,62.0,16.0,24.0,800.0,141.0,20.8,1013.3,5.6,0.0,ESE,1.3,Dongsi,2013-05-03 12:00:00
56.0,60.0,16.0,31.0,900.0,143.0,21.5,1012.8,4.5,0.0,SW,0.9,Dongsi,2013-05-03 13:00:00
72.0,60.0,16.0,31.0,900.0,158.0,22.5,1012.0,5.4,0.0,S,0.9,Dongsi,2013-05-03 14:00:00
62.0,63.0,15.0,28.0,900.0,171.0,22.8,1011.6,4.3,0.0,S,2.4,Dongsi,2013-05-03 15:00:00
59.0,61.0,14.0,27.0,900.0,181.0,22.4,1011.5,3.5,0.0,SSW,3.9,Dongsi,2013-05-03 16:00:00
63.0,61.0,16.0,24.0,800.0,183.0,21.7,1011.5,3.4,0.0,SW,2.5,Dongsi,2013-05-03 17:00:00
53.0,61.0,16.0,24.0,800.0,178.0,20.5,1011.8,4.1,0.0,SW,2.0,Dongsi,2013-05-03 18:00:00
56.0,105.0,14.0,27.0,800.0,167.0,19.7,1012.3,5.3,0.0,SW,2.8,Dongsi,2013-05-03 19:00:00
73.0,102.0,16.0,28.0,900.0,162.0,19.2,1012.7,5.6,0.0,SW,1.8,Dongsi,2013-05-03 20:00:00
73.0,77.0,16.0,36.0,900.0,142.0,18.8,1012.7,6.6,0.0,SW,3.0,Dongsi,2013-05-03 21:00:00
76.0,130.0,18.0,42.0,1000.0,130.0,17.7,1012.9,6.8,0.0,S,1.9,Dongsi,2013-05-03 22:00:00
95.0,135.0,22.0,51.0,1200.0,118.0,17.3,1013.2,5.6,0.0,SW,2.3,Dongsi,2013-05-03 23:00:00
80.0,136.0,20.0,38.0,1000.0,121.0,16.7,1013.1,5.3,0.0,WSW,3.2,Dongsi,2013-05-04 00:00:00
73.0,83.0,18.0,32.0,800.0,116.0,16.4,1013.0,5.6,0.0,SW,2.6,Dongsi,2013-05-04 01:00:00
74.0,84.0,18.0,30.0,800.0,78.0,15.9,1013.2,6.0,0.0,SSW,2.1,Dongsi,2013-05-04 02:00:00
77.0,88.0,21.0,32.0,1000.0,44.1252,14.9,1013.2,6.5,0.0,SSE,1.4,Dongsi,2013-05-04 03:00:00
86.0,95.0,28.0,32.0,500.0,82.0,13.9,1013.2,6.3,0.0,SSW,1.8,Dongsi,2013-05-04 04:00:00
92.0,102.0,29.0,36.0,700.0,74.0,14.0,1014.0,7.1,0.0,SW,1.1,Dongsi,2013-05-04 05:00:00
100.0,120.0,30.0,41.0,800.0,60.0,15.3,1014.1,7.8,0.0,S,0.7,Dongsi,2013-05-04 06:00:00
112.0,134.0,33.0,45.0,900.0,56.0,16.7,1014.3,8.4,0.0,SSW,2.9,Dongsi,2013-05-04 07:00:00
127.0,156.0,40.0,47.0,900.0,59.0,18.2,1014.7,8.7,0.0,SW,1.8,Dongsi,2013-05-04 08:00:00
139.0,181.0,45.0,44.0,1000.0,74.0,20.4,1014.2,9.0,0.0,W,2.5,Dongsi,2013-05-04 09:00:00
147.0,174.0,44.0,40.0,1000.0,101.0,22.0,1013.6,7.8,0.0,SSW,3.2,Dongsi,2013-05-04 10:00:00
124.0,174.0,34.0,29.0,900.0,139.0,23.1,1013.0,5.9,0.0,SW,3.8,Dongsi,2013-05-04 11:00:00
75.0,136.0,22.0,17.0,700.0,161.0,23.4,1012.2,4.8,0.0,SSW,4.1,Dongsi,2013-05-04 12:00:00
65.0,80.0,16.0,17.0,700.0,168.0,24.3,1011.5,3.6,0.0,SSW,3.3,Dongsi,2013-05-04 13:00:00
74.0,81.0,14.0,16.0,600.0,170.0,25.0,1010.8,1.8,0.0,SSE,2.3,Dongsi,2013-05-04 14:00:00
57.0,61.0,17.0,15.0,600.0,174.0,25.2,1010.4,2.0,0.0,SW,1.7,Dongsi,2013-05-04 15:00:00
55.0,60.0,12.0,16.0,500.0,178.0,25.0,1010.6,1.1,0.0,WSW,3.1,Dongsi,2013-05-04 16:00:00
66.0,92.0,10.0,18.0,500.0,174.0,23.8,1010.6,2.0,0.0,WSW,3.7,Dongsi,2013-05-04 17:00:00
64.0,123.0,12.0,19.0,500.0,167.0,22.6,1010.8,2.6,0.0,SW,1.6,Dongsi,2013-05-04 18:00:00
69.0,114.0,17.0,28.0,600.0,152.0,21.8,1011.3,3.4,0.0,WSW,1.7,Dongsi,2013-05-04 19:00:00
70.0,112.0,19.0,34.0,700.0,139.0,21.3,1012.1,4.4,0.0,SW,1.8,Dongsi,2013-05-04 20:00:00
73.0,113.0,24.0,42.0,700.0,125.0,20.6,1012.2,4.6,0.0,SSE,0.9,Dongsi,2013-05-04 21:00:00
78.0,118.0,22.0,59.0,800.0,95.0,17.2,1012.2,6.7,0.0,SE,1.3,Dongsi,2013-05-04 22:00:00
88.0,157.0,28.0,80.0,900.0,69.0,17.0,1012.4,6.2,0.0,E,1.8,Dongsi,2013-05-04 23:00:00
105.0,172.0,33.0,109.0,1100.0,38.0,15.8,1012.4,6.8,0.0,E,1.0,Dongsi,2013-05-05 00:00:00
114.0,181.0,33.0,122.0,1100.0,18.0,14.7,1012.4,7.5,0.0,ENE,0.8,Dongsi,2013-05-05 01:00:00
119.0,176.0,30.0,129.0,1200.0,3.0,14.6,1012.6,7.9,0.0,NE,1.3,Dongsi,2013-05-05 02:00:00
124.0,208.0,26.0,125.0,1200.0,2.0,13.8,1012.9,8.2,0.0,NE,1.2,Dongsi,2013-05-05 03:00:00
129.0,219.0,24.0,126.0,1700.0,2.0,13.5,1013.2,8.1,0.0,ENE,1.1,Dongsi,2013-05-05 04:00:00
135.0,266.0,24.0,122.0,2100.0,2.0,13.8,1013.7,8.4,0.0,NE,1.1,Dongsi,2013-05-05 05:00:00
135.0,241.0,24.0,122.0,2100.0,2.0,15.7,1014.4,8.2,0.0,E,1.0,Dongsi,2013-05-05 06:00:00
158.0,236.0,42.0,105.0,1600.0,5.0,17.6,1014.6,8.2,0.0,ENE,1.5,Dongsi,2013-05-05 07:00:00
158.0,236.0,42.0,105.0,1600.0,5.0,19.4,1014.8,9.0,0.0,NNE,1.8,Dongsi,2013-05-05 08:00:00
176.0,267.0,57.0,100.0,1600.0,33.0,21.1,1014.6,9.0,0.0,NNE,0.2,Dongsi,2013-05-05 09:00:00
188.0,271.0,60.0,96.0,1600.0,58.0,23.3,1014.2,9.3,0.0,NNE,0.5,Dongsi,2013-05-05 10:00:00
188.0,250.0,56.0,79.0,1600.0,103.0,24.6,1013.3,10.1,0.0,E,2.2,Dongsi,2013-05-05 11:00:00
183.0,230.0,56.0,57.0,1399.0,161.0,25.8,1012.5,10.8,0.0,SW,2.6,Dongsi,2013-05-05 12:00:00
194.0,257.0,55.0,60.0,1500.0,181.0,27.3,1011.8,10.5,0.0,S,1.7,Dongsi,2013-05-05 13:00:00
203.0,289.0,64.0,47.0,1399.0,227.0,27.9,1010.7,11.0,0.0,SSW,2.8,Dongsi,2013-05-05 14:00:00
203.0,289.0,64.0,47.0,1399.0,227.0,27.7,1010.0,12.1,0.0,SSW,1.9,Dongsi,2013-05-05 15:00:00
198.0,266.0,57.0,27.0,1300.0,250.0,27.2,1009.8,12.0,0.0,SSE,2.8,Dongsi,2013-05-05 16:00:00
207.0,267.0,72.0,28.0,1600.0,260.0,26.2,1009.6,12.3,0.0,SSE,1.7,Dongsi,2013-05-05 17:00:00
222.0,298.0,70.0,32.0,1700.0,250.0,25.0,1009.9,11.9,0.0,SW,1.5,Dongsi,2013-05-05 18:00:00
230.0,296.0,73.0,36.0,1899.0,237.0,23.4,1010.6,13.6,0.0,SSW,0.9,Dongsi,2013-05-05 19:00:00
239.0,313.0,72.0,38.0,2100.0,210.0,22.7,1011.2,13.7,0.0,SSW,1.3,Dongsi,2013-05-05 20:00:00
253.0,312.0,56.0,42.0,1899.0,183.0,20.8,1011.3,14.2,0.0,SE,0.6,Dongsi,2013-05-05 21:00:00
264.0,304.0,48.0,45.0,1899.0,166.0,19.1,1011.4,15.2,0.0,ESE,0.0,Dongsi,2013-05-05 22:00:00
275.0,309.0,46.0,53.0,1899.0,141.0,18.5,1011.4,15.2,0.0,SE,0.9,Dongsi,2013-05-05 23:00:00
272.0,301.0,42.0,74.0,1899.0,99.0,17.7,1011.3,15.1,0.0,SE,0.0,Dongsi,2013-05-06 00:00:00
287.0,321.0,36.0,102.0,2000.0,52.0,17.2,1010.9,15.2,0.0,ESE,1.0,Dongsi,2013-05-06 01:00:00
291.0,325.0,33.0,106.0,2000.0,35.0,16.4,1010.9,14.8,0.0,ESE,0.2,Dongsi,2013-05-06 02:00:00
292.0,307.0,37.0,95.0,2000.0,39.0,16.0,1010.8,14.7,0.0,N,0.1,Dongsi,2013-05-06 03:00:00
301.0,311.0,33.0,124.0,2299.0,4.0,15.7,1011.0,14.6,0.0,N,0.0,Dongsi,2013-05-06 04:00:00
313.0,348.0,33.0,136.0,2399.0,2.0,15.5,1011.4,14.7,0.0,E,0.2,Dongsi,2013-05-06 05:00:00
312.0,393.0,29.0,132.0,2500.0,2.0,17.5,1011.8,16.0,0.0,N,0.1,Dongsi,2013-05-06 06:00:00
318.0,380.0,32.0,111.0,2200.0,13.0,20.0,1011.9,15.4,0.0,NE,0.9,Dongsi,2013-05-06 07:00:00
311.0,330.0,38.0,84.0,2000.0,58.0,22.0,1011.9,15.1,0.0,NE,1.1,Dongsi,2013-05-06 08:00:00
271.0,294.0,44.0,49.0,1800.0,140.0,24.0,1011.7,15.5,0.0,ESE,1.2,Dongsi,2013-05-06 09:00:00
284.0,342.0,48.0,60.0,1899.0,148.0,25.5,1011.3,14.9,0.0,SE,1.8,Dongsi,2013-05-06 10:00:00
300.0,334.0,48.0,62.0,2000.0,177.0,27.2,1010.4,14.6,0.0,W,1.9,Dongsi,2013-05-06 11:00:00
315.0,322.0,51.0,59.0,2000.0,233.0,28.9,1009.7,11.5,0.0,S,2.0,Dongsi,2013-05-06 12:00:00
307.0,323.0,48.0,55.0,1800.0,278.0,30.8,1009.0,7.3,0.0,WSW,3.2,Dongsi,2013-05-06 13:00:00
166.0,166.0,34.0,25.0,1000.0,289.5984,31.5,1008.3,8.5,0.0,SW,2.6,Dongsi,2013-05-06 14:00:00
136.0,95.0,25.0,21.0,900.0,278.0,30.8,1008.1,5.2,0.0,SW,3.2,Dongsi,2013-05-06 15:00:00
125.0,82.0,29.0,24.0,1000.0,295.0,30.6,1008.0,4.3,0.0,SW,3.3,Dongsi,2013-05-06 16:00:00
90.0,29.0,27.0,24.0,900.0,272.0,29.2,1008.2,5.3,0.0,SW,2.5,Dongsi,2013-05-06 17:00:00
58.0,59.0,28.0,28.0,800.0,246.0,27.9,1008.9,8.7,0.0,SSW,1.4,Dongsi,2013-05-06 18:00:00
131.0,177.0,36.0,41.0,1000.0,235.0,26.7,1009.3,9.5,0.0,SW,1.8,Dongsi,2013-05-06 19:00:00
149.0,282.0,50.0,51.0,1300.0,229.0,26.1,1010.0,10.3,0.0,SW,2.3,Dongsi,2013-05-06 20:00:00
149.0,282.0,50.0,51.0,1300.0,229.0,24.0,1010.3,11.0,0.0,WSW,1.1,Dongsi,2013-05-06 21:00:00
155.0,245.0,52.0,48.0,1500.0,219.0,23.2,1010.6,13.1,0.0,WSW,1.8,Dongsi,2013-05-06 22:00:00
158.0,245.0,50.0,52.0,1600.0,199.0,23.6,1010.9,14.0,0.0,WSW,2.1,Dongsi,2013-05-06 23:00:00
155.0,222.0,50.0,46.0,1500.0,180.0,22.9,1010.7,13.7,0.0,WSW,0.9,Dongsi,2013-05-07 00:00:00
172.0,255.0,48.0,56.0,1500.0,144.0,19.6,1010.8,13.8,0.0,WSW,0.1,Dongsi,2013-05-07 01:00:00
172.0,236.0,40.0,56.0,1399.0,137.0,18.2,1010.9,14.5,0.0,ENE,0.0,Dongsi,2013-05-07 02:00:00
182.0,228.0,37.0,58.0,1500.0,113.0,17.5,1010.7,14.4,0.0,ENE,0.8,Dongsi,2013-05-07 03:00:00
166.0,167.0,33.0,68.0,1300.0,88.0,16.6,1010.9,14.4,0.0,E,0.4,Dongsi,2013-05-07 04:00:00
158.0,168.0,32.0,82.0,1300.0,63.0,16.9,1011.3,15.1,0.0,ENE,0.8,Dongsi,2013-05-07 05:00:00
166.0,179.0,30.0,61.0,1300.0,74.0,19.3,1012.0,15.4,0.0,ENE,1.1,Dongsi,2013-05-07 06:00:00
179.0,210.0,28.0,78.0,1500.0,41.0,21.2,1012.5,15.7,0.0,ENE,1.1,Dongsi,2013-05-07 07:00:00
169.0,268.0,29.0,141.0,1800.0,6.0,23.5,1012.9,16.0,0.0,ENE,1.3,Dongsi,2013-05-07 08:00:00
181.0,267.0,37.0,156.0,1800.0,14.0,24.6,1013.0,14.4,0.0,E,0.6,Dongsi,2013-05-07 09:00:00
207.0,286.0,38.0,170.0,1899.0,40.0,26.0,1012.8,14.1,0.0,SSW,1.4,Dongsi,2013-05-07 10:00:00
207.0,286.0,38.0,170.0,1899.0,40.0,27.8,1012.2,11.8,0.0,SSW,3.2,Dongsi,2013-05-07 11:00:00
184.0,285.0,39.0,144.0,1800.0,85.0,28.8,1011.3,11.4,0.0,WSW,1.4,Dongsi,2013-05-07 12:00:00
146.0,213.0,40.0,37.0,1100.0,248.0,29.2,1010.6,10.8,0.0,SSW,3.1,Dongsi,2013-05-07 13:00:00
146.0,105.0,40.0,37.0,1100.0,248.0,29.5,1009.8,10.1,0.0,SW,3.0,Dongsi,2013-05-07 14:00:00
138.0,142.0,72.0,24.0,1000.0,281.0,29.6,1009.3,10.7,0.0,SW,4.1,Dongsi,2013-05-07 15:00:00
142.0,155.0,74.0,26.0,1100.0,278.0,28.6,1009.2,11.2,0.0,SSW,1.4,Dongsi,2013-05-07 16:00:00
142.0,155.0,75.0,26.0,1500.0,306.0,28.3,1009.0,10.0,0.0,S,1.3,Dongsi,2013-05-07 17:00:00
171.0,195.0,86.0,34.0,1800.0,306.0,27.6,1009.2,12.0,0.0,SE,2.8,Dongsi,2013-05-07 18:00:00
151.0,179.0,91.0,44.0,1800.0,300.0,26.4,1009.6,10.5,0.0,SE,1.8,Dongsi,2013-05-07 19:00:00
192.0,284.0,83.0,55.0,2000.0,300.0,25.5,1009.9,8.9,0.0,SE,2.1,Dongsi,2013-05-07 20:00:00
192.0,283.0,82.0,55.0,2000.0,285.0,24.3,1010.3,10.2,0.0,SE,1.4,Dongsi,2013-05-07 21:00:00
170.0,173.0,63.0,81.0,1500.0,146.0,23.4,1010.4,10.8,0.0,SSE,1.0,Dongsi,2013-05-07 22:00:00
170.0,173.0,63.0,81.0,1500.0,146.0,22.8,1010.5,10.2,0.0,SE,1.1,Dongsi,2013-05-07 23:00:00
188.0,206.0,72.0,95.0,1600.0,121.0,20.7,1010.5,11.3,0.0,E,1.8,Dongsi,2013-05-08 00:00:00
228.0,285.0,99.0,57.0,1600.0,185.0,19.1,1010.3,10.1,0.0,E,1.5,Dongsi,2013-05-08 01:00:00
208.0,244.0,98.0,56.0,2100.0,161.0,18.3,1010.0,9.9,0.0,ENE,1.6,Dongsi,2013-05-08 02:00:00
184.0,207.0,64.0,65.0,1899.0,84.0,17.6,1010.3,10.0,0.0,E,1.3,Dongsi,2013-05-08 03:00:00
180.0,312.0,46.0,112.0,1100.0,34.0,16.9,1010.2,9.3,0.0,ESE,1.1,Dongsi,2013-05-08 04:00:00
180.0,127.0,46.0,51.0,1100.0,34.0,15.8,1010.4,9.2,0.0,E,0.8,Dongsi,2013-05-08 05:00:00
127.0,79.0,33.0,53.0,1100.0,73.0,18.4,1011.0,9.5,0.0,E,1.8,Dongsi,2013-05-08 06:00:00
126.0,112.0,33.0,53.0,1100.0,73.0,19.9,1011.2,9.5,0.0,ESE,2.5,Dongsi,2013-05-08 07:00:00
99.0,112.0,52.0,66.0,1600.0,62.0,20.4,1011.3,9.3,0.0,ESE,2.9,Dongsi,2013-05-08 08:00:00
137.0,160.0,73.0,71.0,2200.0,62.0,22.3,1011.2,9.8,0.0,SSE,1.9,Dongsi,2013-05-08 09:00:00
61.0,169.0,93.0,64.0,1000.0,76.4694,22.1,1011.0,9.6,0.0,ENE,1.9,Dongsi,2013-05-08 10:00:00
61.0,214.0,89.0,73.0,2100.0,72.0,22.7,1010.5,10.2,0.0,SE,0.8,Dongsi,2013-05-08 11:00:00
96.0,135.0,94.0,78.0,2299.0,78.0,23.9,1010.0,11.2,0.0,SSW,1.6,Dongsi,2013-05-08 12:00:00
161.0,187.0,100.0,75.0,2399.0,125.0,23.3,1009.9,11.7,0.0,S,1.6,Dongsi,2013-05-08 13:00:00
182.0,240.0,86.0,63.0,2399.0,167.0,23.4,1009.4,13.0,0.0,WSW,1.2,Dongsi,2013-05-08 14:00:00
181.0,239.0,85.0,63.0,2399.0,167.0,22.4,1008.9,14.8,0.0,SSW,1.7,Dongsi,2013-05-08 15:00:00
172.0,186.0,55.0,46.0,1800.0,149.0,22.2,1008.6,11.9,0.0,WSW,1.7,Dongsi,2013-05-08 16:00:00
115.0,187.0,29.0,34.0,1100.0,136.0,22.5,1008.3,11.9,0.0,SSW,1.8,Dongsi,2013-05-08 17:00:00
92.0,92.0,22.0,46.0,1100.0,114.0,22.3,1008.4,9.1,0.0,SSW,1.2,Dongsi,2013-05-08 18:00:00
131.0,161.0,26.0,54.0,1300.0,113.0,21.5,1008.8,12.3,0.0,W,1.5,Dongsi,2013-05-08 19:00:00
109.0,114.0,23.0,47.0,1100.0,110.0,20.9,1009.6,10.7,0.0,SSW,4.1,Dongsi,2013-05-08 20:00:00
109.0,114.0,23.0,47.0,1100.0,110.0,19.5,1009.5,10.2,0.0,WSW,2.2,Dongsi,2013-05-08 21:00:00
80.0,101.0,17.0,42.0,1100.0,98.0,19.0,1009.3,9.2,0.0,WSW,3.1,Dongsi,2013-05-08 22:00:00
39.0,39.0,9.0,29.0,700.0,89.0,18.2,1008.9,9.8,0.0,W,1.9,Dongsi,2013-05-08 23:00:00
49.0,69.0,14.0,31.0,700.0,72.0,17.8,1008.3,10.2,0.0,WSW,1.0,Dongsi,2013-05-09 00:00:00
28.0,43.0,15.0,30.0,800.0,66.0,17.6,1007.7,10.7,0.0,WSW,1.5,Dongsi,2013-05-09 01:00:00
29.0,47.0,13.0,29.0,700.0,62.0,17.6,1007.4,10.7,0.0,ESE,1.5,Dongsi,2013-05-09 02:00:00
53.0,47.0,13.0,33.0,700.0,58.0,17.8,1007.1,10.9,0.0,SSE,0.8,Dongsi,2013-05-09 03:00:00
26.0,33.0,14.0,40.0,700.0,52.0,17.7,1007.0,10.6,0.0,S,1.0,Dongsi,2013-05-09 04:00:00
29.0,49.0,15.0,50.0,700.0,38.0,17.5,1007.1,11.3,0.0,SE,1.9,Dongsi,2013-05-09 05:00:00
33.0,45.0,15.0,52.0,700.0,34.0,17.3,1007.3,11.3,0.0,SSE,1.8,Dongsi,2013-05-09 06:00:00
33.0,45.0,15.0,52.0,700.0,34.0,17.3,1007.7,9.5,0.0,SE,2.5,Dongsi,2013-05-09 07:00:00
63.0,105.0,17.0,64.0,800.0,22.0,17.4,1007.9,9.6,0.0,ESE,1.9,Dongsi,2013-05-09 08:00:00
59.0,59.0,16.0,48.0,700.0,45.0,17.4,1007.2,10.5,0.0,ESE,2.6,Dongsi,2013-05-09 09:00:00
30.0,14.0,11.0,34.0,500.0,82.0,17.9,1007.1,11.2,0.0,ESE,2.1,Dongsi,2013-05-09 10:00:00
3.0,14.0,10.0,48.0,600.0,70.0,18.0,1006.5,11.3,0.0,SSE,1.6,Dongsi,2013-05-09 11:00:00
26.0,45.0,11.0,41.0,600.0,80.0,18.5,1005.7,11.3,0.0,SE,2.2,Dongsi,2013-05-09 12:00:00
29.0,63.0,8.0,37.0,600.0,85.0,19.3,1004.9,11.1,0.0,SE,1.9,Dongsi,2013-05-09 13:00:00
10.0,38.0,6.0,29.0,600.0,96.0,19.2,1003.9,11.0,0.0,ESE,2.6,Dongsi,2013-05-09 14:00:00
37.0,14.0,11.0,30.0,600.0,108.0,18.8,1003.8,10.9,0.0,ESE,1.4,Dongsi,2013-05-09 15:00:00
